PATIENT_ID,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,MIDDLE,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME,SYNTHEA_CITY
1230584,1916-08-27,1962-07-01,999-87-5233,S99990326,X15499122X,Mr.,Darrel,Abram,O'Kon,,,M,white,nonhispanic,M,Fort Pierce North  Florida  US,810 Effertz Avenue Apt 4,Tampa,Florida,Hillsborough County,12057,33635,27.882337873982028,-82.5468826578202,189579.31,500546.0,137455,TAMPA
1230585,1977-07-16,,999-74-4373,S99923105,X29185121X,Mrs.,Emilia,Delois,Kovacek,,Streich,W,white,nonhispanic,F,Alafaya  Florida  US,470 Konopelski Throughway Suite 24,Tampa,Florida,Hillsborough County,12057,33619,28.041482593426064,-82.58457908090948,521572.89,968091.66,30069,TAMPA
1230586,2000-10-26,,999-82-7163,S99968801,X26027510X,Mr.,Chauncey,Dana,Thiel,,,,white,nonhispanic,M,Bellair-Meadowbrook Terrace  Florida  US,946 DuBuque Boulevard,Tampa,Florida,Hillsborough County,12057,33618,27.85247945781937,-82.47332278125154,29847.01,75959.96,18185,TAMPA
1230587,1943-11-21,2011-12-26,999-56-2971,S99922594,X11334555X,Mrs.,Arlene,Laurena,Maggio,,Kreiger,M,white,hispanic,F,Princeton  Florida  US,613 Kulas Dale Unit 16,Tampa,Florida,Hillsborough County,12057,33611,28.152652802802397,-82.33207218385502,1877344.62,42161.56,51117,TAMPA
1230588,1997-08-30,,999-15-5483,S99970328,X3080715X,Mr.,Amado,Gregorio,Jacobi,,,,black,nonhispanic,M,Marco Island  Florida  US,174 Gorczany Bypass,Tampa,Florida,Hillsborough County,12057,33610,28.047600652654317,-82.61772340203387,157193.27,55789.03,150,TAMPA
1230589,2012-02-18,,999-52-3737,,,,Sherman,,Connelly,,,,native,nonhispanic,M,Clearwater  Florida  US,700 Jones Boulevard,Tampa,Florida,Hillsborough County,12057,33637,27.897982372683874,-82.50411138395692,2050.0,53340.15,7145,TAMPA
1230590,2009-04-21,,999-71-5875,,,,Devorah,Jordan,Bogan,,,,white,nonhispanic,F,Fern Park  Florida  US,474 Trantow Walk,Tampa,Florida,Hillsborough County,12057,33647,28.063854794585282,-82.42316532690253,7850.0,671999.95,2801,TAMPA
1230591,1941-01-19,,999-71-5181,S99938556,X28529785X,Mrs.,Alejandra,Florencia,Téllez,,Guerra,M,white,hispanic,F,Mexico City  Mexico City  MX,346 Grimes Knoll Unit 73,Tampa,Florida,Hillsborough County,12057,33616,27.89570484768833,-82.50071248824149,1545297.57,447279.15,35717,TAMPA
1230592,2021-12-23,,999-89-8871,,,,Willette,Santana,Breitenberg,,,,white,hispanic,F,Miami Lakes  Florida  US,662 Bartell Viaduct Suite 92,Tampa,Florida,Hillsborough County,12057,33602,27.900878070486634,-82.53926968062633,4413.33,2723.04,63275,TAMPA
1230593,1943-02-19,1994-05-23,999-79-8261,S99946346,X68181832X,Mrs.,Devin,Imogene,Satterfield,,Borer,M,white,nonhispanic,F,Lealman  Florida  US,1035 Kuhlman Manor,Tampa,Florida,Hillsborough County,12057,33610,28.007928895028677,-82.45222584384555,237660.45,447413.4,137520,TAMPA
1230594,1970-07-26,,999-30-8656,S99949723,X61411844X,Mrs.,Stacey,Lakeisha,Halvorson,,Howell,M,white,hispanic,F,Bellview  Florida  US,918 McKenzie Wall,Tampa,Florida,Hillsborough County,12057,33637,27.847460489837207,-82.47195322027267,82145.33,1437340.41,968404,TAMPA
1230595,2008-04-08,,999-31-3186,S99926193,,,Aubrey,Darius,Labadie,,,,white,nonhispanic,M,Hialeah  Florida  US,890 Kulas Lodge Apt 10,Tampa,Florida,Hillsborough County,12057,33606,28.04647970127879,-82.4002033573103,58026.09,53721.49,52596,TAMPA
1230596,1999-05-21,,999-85-9018,S99951716,X46736220X,Mr.,Samual,Sylvester,Ferry,,,,white,nonhispanic,M,Jacksonville  Florida  US,149 Keeling Loaf,Tampa,Florida,Hillsborough County,12057,33619,28.048703696854137,-82.4623187452374,22939.9,975981.08,2979,TAMPA
1230597,1972-12-01,,999-51-5414,S99910182,X52189941X,Mr.,Alonzo,,Morissette,,,D,white,hispanic,M,Springfield  Florida  US,113 Goyette Gardens Apt 42,Tampa,Florida,Hillsborough County,12057,33602,27.91536515638826,-82.47873913742656,410941.38,0.0,47307,TAMPA
1230598,2017-01-15,,999-99-7290,,,,Ignacio,Darren,Emard,,,,white,nonhispanic,M,River Ridge  Florida  US,1070 Moen Mill Unit 71,Tampa,Florida,Hillsborough County,12057,33613,27.893257778941262,-82.33680581237526,18616.56,20260.67,53325,TAMPA
1230599,2016-01-12,,999-49-4554,,,,Rafael,Bernardo,Urbina,,,,white,hispanic,M,San Juan  Puerto Rico  PR,945 Schamberger Dam,Tampa,Florida,Hillsborough County,12057,33612,27.83267149449487,-82.55405923608546,1350.0,31832.91,12699,TAMPA
1230600,2015-11-20,,999-71-5430,,,,Farrah,Fae,Brakus,,,,black,hispanic,F,Jacksonville  Florida  US,574 McClure Mill Suite 77,Tampa,Florida,Hillsborough County,12057,33621,27.962664111582928,-82.44716865697227,1631.05,35623.75,22344,TAMPA
1230601,2020-07-07,,999-75-9005,,,,Cyril,Jessie,Reinger,,,,white,nonhispanic,M,Panama City  Florida  US,1029 VonRueden Byway,Tampa,Florida,Hillsborough County,12057,33604,27.92919027656852,-82.48134381249734,22062.88,13986.54,36898,TAMPA
1230602,1915-01-03,1994-03-29,999-35-3122,S99926405,X24188562X,Mr.,José Emilio,Marco Antonio,Domínguez,,,M,white,hispanic,M,San Salvador  El Salvador  SV,153 Effertz Wynd,Tampa,Florida,Hillsborough County,12057,33634,28.046701814289108,-82.50009744441721,1408521.3,1721200.97,55338,TAMPA
1230603,2015-10-13,,999-90-3220,,,,Josue,Jeramy,Windler,,,,black,hispanic,M,Alafaya  Florida  US,469 Johnston Hollow,Tampa,Florida,Hillsborough County,12057,33637,28.042492371330372,-82.5469090472508,26326.52,8726.32,56472,TAMPA
1230604,1980-12-22,,999-24-2696,S99917205,X78330573X,Mrs.,Kiley,Meagan,Gibson,,Stark,M,white,nonhispanic,F,Flagler Estates  Florida  US,259 Fahey Heights Unit 78,Tampa,Florida,Hillsborough County,12057,33607,28.006089054584496,-82.4901650782381,187663.73,849152.47,32345,TAMPA
1230605,2000-06-05,,999-28-6866,S99972324,X2536122X,Mr.,Lucius,Vicente,Moore,,,,white,nonhispanic,M,Panama City  Florida  US,814 Jones Green,Tampa,Florida,Hillsborough County,12057,33647,27.998118187433437,-82.49084587819533,56620.43,23963.02,80313,TAMPA
1230606,2023-12-26,,999-23-5619,,,,Dung,,Jaskolski,,,,white,nonhispanic,F,Davie  Florida  US,633 Bernhard Glen Suite 67,Tampa,Florida,Hillsborough County,12057,33603,28.060229669654092,-82.36126848250521,4426.19,0.0,150653,TAMPA
1230607,1943-11-21,,999-27-7704,S99960194,X15590565X,Mrs.,Sadye,,Kiehn,,Cole,D,white,hispanic,F,Eustis  Florida  US,1076 Okuneva Trace Apt 86,Tampa,Florida,Hillsborough County,12057,33612,27.94016076744948,-82.34900425621501,1820938.26,216756.76,51117,TAMPA
1230608,1991-03-18,,999-94-8172,S99993003,X37073827X,Mr.,Kirk,Moises,Hudson,,,M,white,nonhispanic,M,St. Petersburg  Florida  US,1055 Haley Promenade,Tampa,Florida,Hillsborough County,12057,33620,27.967617491453716,-82.50960509473548,189412.42,144337.43,38089,TAMPA
1230609,2001-02-03,,999-13-1735,S99984467,X4359844X,Ms.,Shawanna,,Medhurst,,,,black,nonhispanic,F,Jacksonville Beach  Florida  US,424 Feeney Highlands Suite 80,Tampa,Florida,Hillsborough County,12057,33618,28.07026470150282,-82.3905564030172,121365.47,284201.21,60994,TAMPA
1230610,1923-12-23,,999-23-6874,S99928243,X41667723X,Mr.,Ramiro,Nicky,Rippin,,,M,white,nonhispanic,M,Town 'n' Country  Florida  US,400 Barton Row,Tampa,Florida,Hillsborough County,12057,33612,27.988075184408277,-82.33863462180605,1523700.72,1312884.06,39549,TAMPA
1230611,1999-05-26,,999-78-5237,S99956509,X11058247X,Ms.,Hellen,Sybil,Ledner,,,,asian,nonhispanic,F,Jacksonville  Florida  US,138 Armstrong Promenade,Tampa,Florida,Hillsborough County,12057,33619,27.953335664266802,-82.45919726591045,169114.28,761445.83,40507,TAMPA
1230612,1965-10-03,,999-17-8178,S99924074,X17906356X,Mr.,Garland,,Willms,,,M,white,nonhispanic,M,Palmetto Estates  Florida  US,146 Schinner Wynd,Tampa,Florida,Hillsborough County,12057,33619,28.030986388564045,-82.48154558244151,67200.39,183669.3,18082,TAMPA
1230613,2007-12-15,,999-86-4957,S99941312,,,Eulah,,Pfannerstill,,,,white,nonhispanic,F,Opa-locka  Florida  US,630 Bins Knoll Apt 48,Tampa,Florida,Hillsborough County,12057,33605,28.025762141217022,-82.46794428271228,35193.39,34595.16,29904,TAMPA
1230614,1978-11-22,,999-63-4646,S99927224,X32615015X,Mr.,Greg,,Cronin,,,M,white,hispanic,M,Sarasota  Florida  US,605 Hartmann Glen Apt 73,Tampa,Florida,Hillsborough County,12057,33609,28.036216726573116,-82.44577947969296,152516.78,39900.91,62271,TAMPA
1230615,2019-08-18,,999-23-3386,,,,Marisol,,Serrato,,,,black,hispanic,F,Santiago de los Caballeros  Santiago  DO,769 Schneider Way,Tampa,Florida,Hillsborough County,12057,33603,27.970785993058733,-82.4245748179735,21806.18,22125.37,31954,TAMPA
1230616,2000-02-29,,999-73-2483,S99928055,X36918945X,Mr.,Prince,Johnathon,Lakin,,,,white,nonhispanic,M,Pembroke Pines  Florida  US,626 Bergstrom Flat,Tampa,Florida,Hillsborough County,12057,33635,27.96566815248635,-82.48369902447206,24982.66,168309.23,14918,TAMPA
1230617,2010-05-20,,999-32-9384,,,,Lanita,Ching,Mitchell,,,,hawaiian,nonhispanic,F,Jacksonville  Florida  US,932 Watsica Center Suite 7,Tampa,Florida,Hillsborough County,12057,33607,27.905939738174048,-82.41429010716453,2100.0,42507.89,16851,TAMPA
1230618,1995-01-01,,999-98-7797,S99928514,X85614502X,Mrs.,Cherelle,Hue,Moen,,Harvey,M,white,nonhispanic,F,South Miami Heights  Florida  US,815 Gorczany Corner,Tampa,Florida,Hillsborough County,12057,33620,27.98540571492551,-82.39967284963765,77224.87,771717.28,16653,TAMPA
1230619,2002-06-02,,999-78-3991,S99967167,X29364412X,Mr.,Ricardo,José Eduardo,Henríquez,,,,white,hispanic,M,Puebla  Puebla  MX,783 Gutkowski Knoll Apt 79,Tampa,Florida,Hillsborough County,12057,33603,27.967046664090628,-82.41706091560252,81791.75,19131.28,42091,TAMPA
1230620,1943-02-19,,999-75-6072,S99989801,X55885349X,Ms.,Angelina,Alene,Jacobi,,,S,white,nonhispanic,F,Horizon West  Florida  US,671 Fisher Passage Suite 60,Tampa,Florida,Hillsborough County,12057,33604,28.131961771167816,-82.40157430171851,626402.65,2511056.98,137520,TAMPA
1230621,1992-08-16,,999-53-1669,S99912709,X30911866X,Mr.,Caleb,,Berge,,,M,white,nonhispanic,M,The Hammocks  Florida  US,332 O'Connell Branch,Tampa,Florida,Hillsborough County,12057,33635,27.890023673699677,-82.5156112994844,112963.21,27355.33,98038,TAMPA
1230622,1985-05-04,,999-71-2217,S99957702,X67409177X,Mr.,Markus,Sydney,Miller,,,M,white,hispanic,M,Land O' Lakes  Florida  US,677 Rau Rue,Tampa,Florida,Hillsborough County,12057,33637,28.012801915215263,-82.64534591957295,36531.85,72225.57,4938,TAMPA
1230623,1916-08-27,2000-06-13,999-13-3350,S99925006,X59251982X,Mr.,Edmundo,,Towne,,,M,white,nonhispanic,M,Punta Gorda  Florida  US,796 Monahan Dale Apt 4,Tampa,Florida,Hillsborough County,12057,33609,28.057685243904928,-82.42712369665905,326295.24,1428967.85,137455,TAMPA
1230624,1977-01-31,,999-86-3091,S99920088,X2151225X,Mr.,Cristopher,Mike,Bergnaum,,,M,white,nonhispanic,M,Jacksonville  Florida  US,377 Murazik Alley,Tampa,Florida,Hillsborough County,12057,33606,27.90694362360565,-82.50358101365126,117609.7,59820.89,40752,TAMPA
1230625,1987-03-12,,999-14-2107,S99940930,X88525466X,Mrs.,Guadalupe,Alejandra,Delgado,,Guillen,M,white,hispanic,F,Salisbury  Saint Joseph Parish  DM,444 Nikolaus Burg Unit 50,Tampa,Florida,Hillsborough County,12057,33614,28.01881384318875,-82.43310483659792,209583.18,232115.74,72140,TAMPA
1230626,2008-07-31,,999-53-2555,S99985502,,,Brian,,Price,,,,white,nonhispanic,M,Apopka  Florida  US,447 Auer Arcade,Tampa,Florida,Hillsborough County,12057,33606,28.001084052637953,-82.58616405323833,44117.37,25222.04,45965,TAMPA
1230627,2017-06-18,,999-41-1991,,,,Carolynn,Luna,Swift,,,,white,nonhispanic,F,St. Petersburg  Florida  US,1061 Kuhic Run Apt 70,Tampa,Florida,Hillsborough County,12057,33617,28.08637351679797,-82.35498111835099,1800.0,102333.37,20295,TAMPA
1230628,1975-08-26,,999-55-7095,S99972880,X62277006X,Mr.,Sylvester,,Kovacek,,,D,asian,nonhispanic,M,Bradenton  Florida  US,947 Monahan Gate,Tampa,Florida,Hillsborough County,12057,33637,27.886972379305853,-82.51835281206334,184726.32,17626.46,37402,TAMPA
1230629,1972-12-18,,999-50-8032,S99989895,X59607546X,Mrs.,Dulcie,Laurice,White,,Hudson,M,white,nonhispanic,F,Tampa  Florida  US,255 Cole Tunnel Unit 97,Tampa,Florida,Hillsborough County,12057,33614,28.03904222799692,-82.41167616936336,456451.49,2292191.8,23906,TAMPA
1230630,1975-10-12,,999-79-5439,S99980076,X22697912X,Mr.,Erich,Dominique,Kuhic,,,M,white,nonhispanic,M,Boynton Beach  Florida  US,722 Ward Course Suite 21,Tampa,Florida,Hillsborough County,12057,33613,28.042722106604216,-82.40230474111874,1110852.65,33492.69,43442,TAMPA
1230631,2009-01-11,,999-31-9105,,,,Lester,Archie,Hayes,,,,black,nonhispanic,M,East Lake-Orient Park  Florida  US,899 Witting Path Apt 20,Tampa,Florida,Hillsborough County,12057,33611,27.85640136526285,-82.5067185352525,55426.5,14478.44,66468,TAMPA
1230632,2009-12-29,,999-18-5346,,,,Long,Renato,Morissette,,,,white,nonhispanic,M,Quincy  Florida  US,395 Welch Vista,Tampa,Florida,Hillsborough County,12057,33620,27.89730623018802,-82.51345244732016,64992.01,15991.9,46251,TAMPA
1230633,1967-02-08,,999-97-1839,S99937869,X45473697X,Mrs.,Nella,,Gottlieb,,Hettinger,M,black,nonhispanic,F,Hialeah  Florida  US,815 Wiegand Bridge Suite 64,Tampa,Florida,Hillsborough County,12057,33609,27.85320058226694,-82.52758101965215,906624.89,26398.13,38721,TAMPA
1230634,1943-12-10,,999-87-5476,S99958257,X16630682X,Mr.,William,Mack,Crona,,,S,white,nonhispanic,M,Holiday  Florida  US,925 Gusikowski Esplanade Unit 80,Tampa,Florida,Hillsborough County,12057,33634,28.025903534821087,-82.41988696476321,524173.65,199653.67,55492,TAMPA
1230635,1915-01-03,1956-10-11,999-27-1493,S99996796,X83697627X,Mr.,Andrés,Manuel,Flores,,,D,white,hispanic,M,Carolina  Puerto Rico  PR,646 Beer Dam Unit 66,Tampa,Florida,Hillsborough County,12057,33615,28.094966561099852,-82.49302664234615,64634.39,423262.55,55338,TAMPA
1230636,1978-04-01,,999-58-9140,S99965971,X3404426X,Ms.,Shenna,Wanetta,Grant,,,S,black,nonhispanic,F,Boynton Beach  Florida  US,727 Veum Harbor Apt 44,Tampa,Florida,Hillsborough County,12057,33612,27.92875524965331,-82.41607930867819,347305.23,805789.47,127471,TAMPA
1230637,1943-03-04,1996-11-23,999-17-3939,S99966993,X35194052X,Mr.,Víctor,Raúl,Rico,,,M,white,hispanic,M,Puebla  Puebla  MX,781 Kuhn Esplanade Suite 21,Tampa,Florida,Hillsborough County,12057,33612,28.108170375107285,-82.50589808527302,704048.11,340439.04,6754,TAMPA
1230638,1985-07-13,,999-75-6762,S99992951,X43871287X,Ms.,Latesha,Dalia,Turner,,,S,black,nonhispanic,F,Winter Springs  Florida  US,1007 Daniel Alley Unit 50,Tampa,Florida,Hillsborough County,12057,33606,28.0172616265156,-82.45463988293156,282212.45,336696.09,75730,TAMPA
1230639,1987-05-29,,999-64-4036,S99968104,X30070021X,Ms.,Kesha,Mirta,Spencer,,,S,hawaiian,nonhispanic,F,Jacksonville  Florida  US,985 Swaniawski Way,Tampa,Florida,Hillsborough County,12057,33621,27.938459770709052,-82.44949245573424,323797.87,1382948.35,47115,TAMPA
1230640,2011-06-26,,999-58-2225,,,,Venita,Muoi,Halvorson,,,,white,nonhispanic,F,Kendale Lakes  Florida  US,1064 Legros Arcade Unit 98,Tampa,Florida,Hillsborough County,12057,33610,27.94039572847858,-82.4130648864484,43251.53,33319.15,33662,TAMPA
1230641,1977-06-06,,999-49-6080,S99913832,X52629941X,Mr.,Colton,,West,,,M,white,nonhispanic,M,University  Florida  US,205 Boyle Fork,Tampa,Florida,Hillsborough County,12057,33609,28.021449051701786,-82.33354665660829,242973.1,0.0,38221,TAMPA
1230642,2002-10-22,,999-31-7226,S99996242,X32705194X,Ms.,Kylie,,Pacocha,,,,white,nonhispanic,F,Delray Beach  Florida  US,966 Ward Tunnel,Tampa,Florida,Hillsborough County,12057,33613,28.01143228268458,-82.52579933185258,241519.95,700511.01,193075,TAMPA
1230643,2010-03-06,,999-25-5604,,,,Cristina,Débora,Espinal,,,,white,hispanic,F,Lima  Lima Province  PE,1009 Johnson Overpass,Tampa,Florida,Hillsborough County,12057,33619,27.942199515027,-82.33907667260392,56057.41,8910.48,58420,TAMPA
1230644,1996-01-24,,999-45-4353,S99937837,X45466968X,Ms.,Mable,Lani,Howell,,,S,white,nonhispanic,F,Rome  Lazio  IT,294 Willms Rapid,Tampa,Florida,Hillsborough County,12057,33612,27.970064028572146,-82.48908569351329,451100.29,0.0,80143,TAMPA
1230645,1978-02-15,,999-79-1035,S99950080,X13637186X,Mr.,Reinaldo,Antonio,Krajcik,,,D,white,nonhispanic,M,West Bradenton  Florida  US,208 Pacocha Dam,Tampa,Florida,Hillsborough County,12057,33635,28.004909681053487,-82.46636930238874,387366.0,516617.17,35541,TAMPA
1230646,1957-02-13,2016-09-19,999-13-5330,S99922659,X71427847X,Mr.,Mason,Bruce,Carroll,,,M,white,nonhispanic,M,Cape Canaveral  Florida  US,633 Kilback Dale,Tampa,Florida,Hillsborough County,12057,33602,27.91033199254026,-82.54079766900097,1479423.58,683728.13,62826,TAMPA
1230647,2002-11-02,,999-83-3315,S99971335,X71623628X,Mr.,Olin,Shawn,Kerluke,,,,white,nonhispanic,M,Largo  Florida  US,502 Rutherford Common Unit 82,Tampa,Florida,Hillsborough County,12057,33618,28.039906156571888,-82.3818177949843,59902.76,37115.23,33964,TAMPA
1230648,2007-08-15,,999-21-1439,S99928713,,,Deeann,Kaila,Skiles,,,,white,nonhispanic,F,West Palm Beach  Florida  US,824 Cremin Port,Tampa,Florida,Hillsborough County,12057,33637,27.931598356406113,-82.41335991969409,70833.44,207017.79,29828,TAMPA
1230649,1991-09-05,,999-91-8157,S99928106,X89294028X,Mr.,Germán,,Cortez,,,M,white,hispanic,M,San Jose  San Jose  CR,987 Wuckert Mall,Tampa,Florida,Hillsborough County,12057,33610,27.94524141201895,-82.51218829372822,112250.91,48049.87,48613,TAMPA
1230650,1962-05-20,,999-73-3275,S99990087,X3173591X,Mr.,Trent,Gilberto,Cruickshank,JD,,D,white,nonhispanic,M,Oviedo  Florida  US,747 Reichert Hollow Suite 49,Tampa,Florida,Hillsborough County,12057,33629,27.909858133361965,-82.56962131209048,423011.87,0.0,57093,TAMPA
1230651,1994-05-07,,999-37-2445,S99989512,X50682858X,Mr.,Jesús,Luis Miguel,Rodríguez,,,M,white,hispanic,M,Lima  Lima Province  PE,836 D'Amore Underpass Suite 44,Tampa,Florida,Hillsborough County,12057,33629,28.037051838801798,-82.62872361587827,78276.24,5075.63,548487,TAMPA
1230652,1986-12-31,,999-49-8557,S99932990,X58935108X,Ms.,Detra,Hedwig,Hills,,,S,white,hispanic,F,Miami Beach  Florida  US,581 Heller Ranch,Tampa,Florida,Hillsborough County,12057,33629,28.01524662491804,-82.40442591783552,265282.96,613456.49,89104,TAMPA
1230653,1915-01-03,1985-03-09,999-14-8038,S99914301,X391693X,Mr.,Mateo,Jorge,Alemán,,,M,white,hispanic,M,San Salvador  El Salvador  SV,1030 Rice Throughway Suite 51,Tampa,Florida,Hillsborough County,12057,33614,27.848108858036962,-82.57161852090766,1329404.01,109810.46,55338,TAMPA
1230654,2021-01-01,,999-37-6075,,,,Diedra,Maude,Kuphal,,,,white,nonhispanic,F,St. Petersburg  Florida  US,1070 Gutmann Alley Apt 51,Tampa,Florida,Hillsborough County,12057,33614,28.007350767203565,-82.51535239408338,12071.48,2313.42,33,TAMPA
1230655,2023-12-04,,999-99-5168,,,,Adena,My,Von,,,,white,nonhispanic,F,Fort Lauderdale  Florida  US,641 Lesch Course,Tampa,Florida,Hillsborough County,12057,33607,28.035252911872547,-82.45983370148284,4539.26,91.61,36820,TAMPA
1230656,2012-07-08,,999-51-3242,,,,Davis,King,Waelchi,,,,white,nonhispanic,M,Kendall West  Florida  US,720 Langosh Station,Tampa,Florida,Hillsborough County,12057,33613,28.077667405279623,-82.39932068657752,1650.0,20987.91,7480,TAMPA
1230657,1916-08-27,1999-12-05,999-88-9982,S99938104,X50576614X,Mr.,Jimmy,Dewey,Kassulke,,,M,white,nonhispanic,M,Tallahassee  Florida  US,327 Grimes Walk Suite 31,Tampa,Florida,Hillsborough County,12057,33629,28.046316008361945,-82.45988909776703,172142.19,194878.93,137455,TAMPA
1230658,1946-02-09,2019-08-21,999-16-8441,S99915421,X67955138X,Mrs.,Yelena,,Larson,,Rodriguez,M,black,nonhispanic,F,Port St. Lucie  Florida  US,709 Lindgren Trafficway Suite 68,Tampa,Florida,Hillsborough County,12057,33618,28.08435924957539,-82.49159695368198,463761.49,1144942.23,20891,TAMPA
1230659,1957-02-13,2011-06-13,999-33-8377,S99971152,X85316195X,Mr.,Scot,Jerald,Koepp,,,M,white,nonhispanic,M,Pembroke Pines  Florida  US,506 Erdman Brook,Tampa,Florida,Hillsborough County,12057,33614,28.02260626466286,-82.40852586753343,159599.57,498950.45,62826,TAMPA
1230660,1957-10-25,,999-71-9326,S99925248,X5669778X,Mr.,José Eduardo,Manuel,Delgadillo,,,S,white,hispanic,M,San Jose  San Jose  CR,355 Fadel Well Unit 31,Tampa,Florida,Hillsborough County,12057,33617,27.89287342571735,-82.56934217158388,195971.98,1056099.34,20579,TAMPA
1230661,1975-06-27,,999-10-1288,S99959309,X81571375X,Mr.,Archie,,Simonis,,,S,black,hispanic,M,Spring Hill  Florida  US,641 Braun Port,Tampa,Florida,Hillsborough County,12057,33610,27.82167644565039,-82.54973186294455,206991.31,32916.94,68417,TAMPA
1230662,1981-05-11,,999-98-5015,S99950361,X78908906X,Mrs.,Khalilah,Stefania,Bauch,,Stehr,M,black,nonhispanic,F,Mount Plymouth  Florida  US,253 Jaskolski Tunnel Unit 55,Tampa,Florida,Hillsborough County,12057,33629,28.08873506882678,-82.45700619607786,265294.79,1230146.67,129820,TAMPA
1230663,2022-10-20,,999-10-6068,,,,Tania,Kemberly,Haag,,,,white,nonhispanic,F,Viera East  Florida  US,415 Zemlak Plaza,Tampa,Florida,Hillsborough County,12057,33610,28.027006107863045,-82.42246176991588,250.0,7594.7,8837,TAMPA
